recipe_id,label,recording_key,row_count,mae,rmse,r2,bias,seed_count,row_count_std,mae_std,rmse_std,r2_std,bias_std
fpos_waveform_winner,Waveform-augmented stack,PAIRED_BOYDEN::paired_boyden32c::419_1_8,11.0,0.0508408017874815,0.0661834565543202,0.0033291378694483,-0.0344139638175179,9,0.0,0.0061162602859647,0.0083381804633545,0.2494098553621916,0.0196783202013249
fpos_waveform_winner,Waveform-augmented stack,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.001,1.0,0.4373428419312169,0.4373428419312169,,-0.4373428419312169,12,0.0,0.1220565006636429,0.1220565006636429,0.0,0.1220565006636429
fpos_waveform_winner,Waveform-augmented stack,PAIRED_CRCNS_HC1::paired_crcns::d11222_d11222.002,8.0,0.1376161700489011,0.1992407969430099,-0.1566448391100488,-0.0045370838213437,11,0.0,0.0344991092265941,0.0251693301785791,0.2876530104087303,0.0626806379140103
fpos_waveform_winner,Waveform-augmented stack,PAIRED_ENGLISH::paired_english::m139_200114_191955,3.0,0.3265958567462035,0.3510591499970295,-7.069909848476704,-0.3219196771244877,12,0.0,0.1101228925867425,0.1033599842230293,4.5886048369383765,0.1165378235565891
fpos_waveform_winner,Waveform-augmented stack,PAIRED_ENGLISH::paired_english::m139_200114_222743,7.0,0.1078349287713776,0.1255776130829184,-0.7157098262668666,0.0958070772882314,13,0.0,0.031836677502464,0.0288898639680077,0.7872798833669142,0.0358779566003281
fpos_waveform_winner,Waveform-augmented stack,PAIRED_ENGLISH::paired_english::m14_190326_155432,3.0,0.1394457975909506,0.1693337046221815,-4.593256790726185,0.1348222895581852,14,0.0,0.0915684575859828,0.0853603604956928,5.42676147462907,0.0949153944486334
fpos_waveform_winner,Waveform-augmented stack,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,6.0,0.2300780398526658,0.2667903454422165,0.2005111148891836,-0.0533632134198103,10,0.0,0.0315854006871029,0.0372278200910609,0.2239967438662364,0.047352656057782
fpos_waveform_winner,Waveform-augmented stack,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1,6.0,0.1997600651001537,0.2555576770797103,0.3051658300114127,0.0965227782598259,10,0.0,0.0571015239531835,0.0469345444063413,0.253174130269875,0.1271213742215561
fpos_waveform_winner,Waveform-augmented stack,PAIRED_ENGLISH::paired_english::m26_190524_100859_cell1,3.0,0.15272140197635,0.1859004550717809,-0.3982682021507108,-0.120203627857134,12,0.0,0.0567149146025044,0.0722329559309881,0.9298136734372336,0.0844160316747486
fpos_waveform_winner,Waveform-augmented stack,PAIRED_ENGLISH::paired_english::m57_191105_141906,6.0,0.0965631279679425,0.1134450092393845,-3.0485905422338724,-0.0047851678159868,12,0.0,0.0233054079910975,0.0266081672150681,1.973356950159752,0.0686966238342784
fpos_waveform_winner,Waveform-augmented stack,PAIRED_ENGLISH::paired_english::m57_191105_160026,10.0,0.2407300586578324,0.2777165471841148,0.1151563286333685,-0.0673856048892149,11,0.0,0.0214157218609926,0.0342737477825477,0.2170454519952298,0.0723364680123433
fpos_waveform_winner,Waveform-augmented stack,PAIRED_KAMPFF::paired_kampff::c14,6.0,0.0909529454805029,0.1164171575666608,0.6807254073265497,-0.0701094023944909,9,0.0,0.0352000385638185,0.0492918092462274,0.2367555053540943,0.0578536715863145
fpos_waveform_winner,Waveform-augmented stack,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,9.0,0.0615376857481443,0.0758083756397076,0.631205823807222,0.0323563249157382,10,0.0,0.0179377136855893,0.020524679574621,0.2247559586665869,0.0271864519321911
fpos_waveform_winner,Waveform-augmented stack,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,11.0,0.0693420007902228,0.0842379248948518,0.274828369287352,-0.0670837317118465,8,0.0,0.0111763275229216,0.0163490590798101,0.265107267066079,0.0130024058956894
